更新时间,#genre#
翡翠台,P2p://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2$LR•IPV4『线路9』
翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8$LR•IPV4『线路10』
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8$LR•IPV4『线路11』
翡翠台,http://58.250.155.2:8180/TV00000000000000000032@HHZT$LR•IPV4『线路12』
翡翠台,http://124.244.149.194:65530/bysid/1.m3u8$LR•IPV4『线路13』
翡翠台,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv$LR•IPV4『线路14』
翡翠台,http://61.238.177.254:30261/stream/channelid/1548166379$LR•IPV4『线路15』
翡翠台,https://ali.hlspull.yximgs.com/live/da349e04130b6c9f5be0284957a22767.flv$LR•IPV4『线路16』
翡翠台,http://r.jdshipin.com/n90gt$LR•IPV4『线路17』
翡翠台,http://124.244.149.194:65530/bysid/1$LR•IPV4『线路18』
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$LR•IPV4『线路19』
翡翠台,http://r.jdshipin.com/62WM7$LR•IPV4『线路20』
翡翠台,https://pi.0472.org/tv/fct.php?auth=230918$LR•IPV4『线路21』
翡翠台,https://www.zhixun.com.mp/zx.php?id=mytv86$LR•IPV4『线路22』
翡翠台,http://r.jdshipin.com/qClQf$LR•IPV4『线路23』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=1&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路24』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路25』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路26』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=4&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路27』
翡翠台,https://cdn.iptv8k.top/dl/jspd.php?id=3&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路28』
翡翠台,https://tvb.mytvsuper.us.kg/stream/tvb/null-33/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc$LR•IPV4『线路29』
翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8$LR•IPV4『线路30』
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$LR•IPV4『线路31』
翡翠台,P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65$LR•IPV4『线路32』
翡翠台,http://fm1077.serv00.net/Smart.php?id=jade_twn$LR•IPV4『线路33』
翡翠台,http://iptviptv.site:9694/hls/98/index.m3u8$LR•IPV4『线路34』
翡翠台,http://119.125.104.36:9901/tsfile/live/1006_1.m3u8$LR•IPV4『线路35』
翡翠台,https://test.zapi.us.kg/?id=feicui$LR•IPV4『线路36』
翡翠台,http://iptviptv.site:9694/hls/99/index.m3u8$LR•IPV4『线路37』

纬来体育,rtmp://f13h.mine.nu/sat/tv721$LR•IPV4『线路8』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$LR•IPV4『线路12』
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$LR•IPV4『线路2』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4『线路1』
东森超视,rtmp://f13h.mine.nu/sat/tv331$LR•IPV4『线路6』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8$LR•IPV4『线路8』

TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe

粤语剧集轮播,http://cfss.cc/cdn/dyu/10338873.m3u8
粤语港集轮播,http://cfss.cc/cdn/dyu/9978661.m3u8
粤语轮播港剧,http://cfss.cc/cdn/dyu/9019945.m3u8
粤语经典综艺,http://cfss.cc/cdn/dyu/7919720.m3u8
粤语星爷电影,http://159.75.85.63:35455/huya/11336587
粤语星爷电影,http://cfss.cc/cdn/hy/11336587.m3u8
粤语极清电影,https://pullhw.zhaoyangyang.cn/live/8727408.flv?auth_info=ij8Htoar3F1IBqSA4%2BNQTqkGve9JthirC1NKcXHFk8g%3D.494a4d736854505a3852436d33417a49
粤语版电影一,http://cfss.cc/cdn/dyu/5033502.m3u8
粤语版电影二,http://cfss.cc/cdn/dyu/6566671.m3u8
粤语版电影三,http://cfss.cc/cdn/dyu/1226741.m3u8

大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074

nowsports,https://stream1.freetv.fun/nowsports-1.ctv


💓电视剧🔁,#genre#
🎞️庆余年,http://diyp.112114.xyz/douyu/7489563
🌵庆余年,http://diyp.zxxoo.work/douyu/5062195
🌵庆余年,https://diyp.zxyxndc.top/douyu/5062195
🎞️雪中悍刀行,http://120.77.28.4:8648/yy.php?id=1382660835
🎞️雪中悍刀行,http://159.75.85.63:35455/yy/1382660835
🎞️芈月传,http://cfss.cc/cdn/hy/11352975.m3u8
🎞️知否知否,http://11.xmyxc.cn/api/php/yy.php?id=398312
🎞️知否知否,https://live.metshop.top/yy/21881901
🎞️知否知否,http://zby.xjqxz.top/zfzf/live.m3u8
🎞️延禧攻略,http://cfss.cc/cdn/hy/26355864.m3u8
🎞️你是我的荣耀,http://cdn.jdshipin.com:8880/huya.php?id=11352920
🎞️甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
🎞️琅琊榜,http://zby.xjqxz.top/lyb/live.m3u8
🎞️与凤行,http://cfss.cc/cdn/hy/26355866.m3u8
🎞️与凤行,http://159.75.85.63:35455/huya/26355866
🎦我的前半生,http://159.75.85.63:35455/yy/1382735564
🎦我的前半生,http://120.77.28.4:8648/yy.php?id=1382735564
🎦我的前半生,http://mitv.ts138.top/yy/1382735564
🎦欢乐颂,http://cfss.cc/cdn/dyu/3756989.m3u8
🎦白鹿原,http://cdn.jdshipin.com:8880/huya.php?id=11342416
🎦父母爱情,https://www.goodiptv.club/yy/1382746276
🎦父母爱情,https://www.goodiptv.club/yy/1354926650
🎦父母爱情,http://120.77.28.4:8648/yy.php?id=1354926650
🎦大江大河,http://120.77.28.4:8648/yy.php?id=1382736806
🎦大江大河,http://159.75.85.63:35455/yy/1382736806
🎦伪装者,http://mitv.ts138.top/yy/1354936244
🎦狂飙,http://11.xmyxc.cn/api/php/yy.php?id=1382754187
🎞️鹊刀门传奇,http://120.77.28.4:8648/yy.php?id=1355344777
🎞️鹊刀门传奇,http://159.75.85.63:35455/yy/1355344777


💓优质个源,#genre#
Now体育,rtmp://f13h.mine.nu/sat/tv741
上海新闻综合,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
上海新闻综合,http://120.77.28.4:8648/mgu.php?id=shxwzh
上海新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-3.m3u8
上海新闻综合,http://58.41.27.144:18888/udp/239.45.3.209:5140
上海都市,http://gslbservzqhsw.itv.cmvideo.cn/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
五星体育,p3p://108.181.20.159:31165/63ec4dc200075675e44984ca52f86245
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
精品体育,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009601/
超级体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010063/
魅力足球,http://120.77.28.4:8648/mgu.php?id=mlzq
劲爆体育,http://120.77.28.4:8648/mgu.php?id=jbty
睛彩篮球,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩竞技,http://123.114.19.80:4000/rtp/239.3.1.125:8001
TRA体育,http://litv.zapi.us.kg/?id=4gtv-4gtv077
舌尖上的中国第1季,https://lunbo.freetv.top/yy/1354930952
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
舌尖上的中国第2季,https://lunbo.freetv.top/yy/1354930943
美剧解说轮播,http://cfss.cc/cdn/dyu/9643264.m3u8
经典美剧解说,http://cfss.cc/cdn/dyu/9123570.m3u8
广州新闻,http://mail.bfgpay.cn:2052/udp/239.253.43.72:5146
广州竞赛,http://58.144.154.93/tencentplay.gztv.com/live/jingsai.m3u8
BTV纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
tv.cctv.com.test,https://ldncctvwbcdkshw.v.kcdnvip.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8?BR=td&region=shanghai


💓儿童专享,#genre#
CCTV14,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000008170/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000008170
CCTV14,http://115.234.196.165:8808/udp/233.50.200.103:5140
CCTV14,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://101.200.122.188/tv/migu085.php?id=cctv14
CCTV14,http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv14
CCTV14,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010207/
CCTV14,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000008170/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006673/
CCTV14,http://101.65.32.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts
CN卡通,https://stream1.freetv.fun/cnqia-tong-1.ctv
CN卡通,p3p://108.181.20.159:40159/61ded38e000d52023d43f93e0ee00012
海绵宝宝,http://diyp.zxxoo.work/huya/11352919
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hwcdn
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hscdn
青春动漫BestTV,http://wouu.net:9977/udp/239.93.0.146:5140
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/6497762188035533951/1.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
猫和老鼠,http://124.248.69.76:35455/huya/11352879
卡酷少儿,http://114.249.5.110:4022/rtp/239.3.1.189:8000?
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
卡酷少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225654/2.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/1.m3u8
优漫卡通,http://106.111.74.38:10001/rtp/239.49.8.119:8000
优漫卡通,http://ygbh.live/js.php?id=ymkt
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225656/2.m3u8
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
金鹰卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225653/2.m3u8
金鹰卡通,https://stream1.freetv.fun/04c887f5ef1094da7dee8aa04f8c3d763c80977655b913034c1c93e3883a91bb.m3u8
嘉佳卡通,http://120.77.28.4:8648/mgu.php?id=jjkt
靖天卡通,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv044
龙华卡通,http://litv.zapi.us.kg/?id=litv-longturn01
哈哈炫动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225657/2.m3u8

哆啦A梦,http://cfss.cc/cdn/hy/11601963.m3u8
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
蜡笔小新,http://cfss.cc/cdn/hy/11352970.m3u8

哆啦A梦,http://120.77.28.4:8648/huya.php?id=11601963
猫和老鼠,http://120.77.28.4:8648/huya.php?id=11352879
蜡笔小新,http://120.77.28.4:8648/huya.php?id=11352970

24H国漫热播,https://lunbo.freetv.top/yy/1353937086
爱放动漫,http://litv.zapi.us.kg/?id=litv-ftv15


💓咪咕直播,#genre#
咪咕直播1,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3
咪咕直播2,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=3
咪咕直播3,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=3
咪咕直播4,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=3
咪咕直播5,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=3
咪咕直播6,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=3
咪咕直播7,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=3
咪咕直播8,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=3
咪咕直播9,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=3
咪咕直播10,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=3
咪咕直播11,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=3
咪咕直播12,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=3
咪咕直播13,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=3
咪咕直播14,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=3
咪咕直播15,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3
咪咕直播16,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=3
咪咕直播17,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3
咪咕直播18,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=3
咪咕直播19,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3
咪咕直播20,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3
咪咕直播21,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=3
咪咕直播22,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=3
咪咕直播23,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3
咪咕直播24,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=3
咪咕直播25,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3
咪咕直播26,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3
咪咕直播27,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=3
咪咕直播28,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3
咪咕直播29,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3
咪咕直播30,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3
咪咕直播31,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=3
咪咕直播32,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3
咪咕直播33,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=3
咪咕直播34,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=3
咪咕直播35,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=3
咪咕直播36,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=3
咪咕直播37,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=3
咪咕直播38,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=3
咪咕直播39,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=3
咪咕直播40,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=3
咪咕直播41,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=3
咪咕直播42,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=3
咪咕直播43,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=3
咪咕直播44,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=3
咪咕直播45,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=3


☘️浙江频道,#genre#
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.m3u8
浙江钱江,http://61.163.58.195:1718/zhejiang.php?id=zjqj
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-2.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.m3u8
浙江生活,http://61.163.58.195:1718/zhejiang.php?id=zjjjsh
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-4.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-5.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-6.ctv
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,http://60.189.43.82:9999/rtp/233.50.201.133:5140
浙江生活,http://60.187.221.249:4022/rtp/233.50.201.133:5140
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-7.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-8.ctv
浙江教育,http://60.189.43.82:9999/rtp/233.50.201.134:5140
浙江教育,http://60.187.221.249:4022/rtp/233.50.201.134:5140
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-1.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-4.m3u8
浙江新闻,http://60.187.221.249:4022/rtp/233.50.201.137:5140
浙江新闻,http://60.189.43.82:9999/rtp/233.50.201.137:5140
浙江新闻,http://61.163.58.195:1718/zhejiang.php?id=zjxw
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.m3u8
浙江少儿,http://101.68.81.44:9999/rtp/233.50.201.138:5140
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-7.m3u8
浙江少儿,http://60.187.221.249:4022/rtp/233.50.201.138:5140
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-9.ctv
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-4.ctv
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-5.ctv
浙江少儿,http://115.230.189.122:9999/rtp/233.50.201.138:5140
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-8.m3u8
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://220.188.225.211:9999/rtp/233.50.201.138:5140
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
杭州综合,http://www.flyskyman.cn:4022/rtp/233.50.201.173:5140
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-3.ctv
杭州综合,http://ttkx.live:55/lib/aikan.php?id=hzzh
杭州综合,http://kxrj.site:998/123/mg.php?id=hzzh
杭州明珠,http://ttkx.live:55/lib/aikan.php?id=hzmz
杭州明珠,http://nas.mfparking.com:4022/udp/233.50.201.174:5140
杭州明珠,http://www.flyskyman.cn:4022/rtp/233.50.201.174:5140
杭州明珠,http://kxrj.site:998/123/mg.php?id=hzmz
杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-1.ctv
杭州明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140
杭州生活,http://www.jeremyoto.com:82/rtp/233.50.201.175:5140
杭州生活,http://ttkx.live:55/lib/aikan.php?id=hzsh
杭州生活,http://www.flyskyman.cn:4022/rtp/233.50.201.175:5140
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-3.ctv
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-2.ctv
杭州生活,http://kxrj.site:998/123/mg.php?id=hzsh
杭州影视,http://kxrj.site:998/123/mg.php?id=hzys
杭州影视,http://www.jeremyoto.com:82/rtp/233.50.201.176:5140
杭州影视,http://ttkx.live:55/lib/aikan.php?id=hzys
杭州影视,https://stream1.freetv.fun/hang-zhou-ying-shi-3.ctv
杭州影视,http://www.flyskyman.cn:4022/rtp/233.50.201.176:5140
杭州青少,http://www.flyskyman.cn:4022/rtp/233.50.201.177:5140
杭州青少,http://www.jeremyoto.com:82/rtp/233.50.201.177:5140
杭州导视,http://www.jeremyoto.com:82/rtp/233.50.201.182:5140
杭州导视,http://60.187.221.249:4022/rtp/233.50.201.182:5140
杭州导视,http://60.187.221.249:4022//rtp/233.50.201.182:5140
杭州导视,http://www.flyskyman.cn:4022/rtp/233.50.201.182:5140
杭州导视,http://60.189.43.82:9999/rtp/233.50.201.182:5140
杭州导视,http://60.189.43.82:9999//rtp/233.50.201.182:5140
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-7.ctv
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-1.ctv
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-3.ctv
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-6.ctv
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-5.ctv
浙江民生休闲,http://60.189.43.82:9999/rtp/233.50.201.136:5140
浙江民生休闲,http://60.187.221.249:4022/rtp/233.50.201.136:5140
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8


体育频道,#genre#
精品体育,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品体育.m3u8&sign=40u1wu
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
精品体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8
精品体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000014634/1.m3u8
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=no
精品体育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/1.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品体育.m3u8&sign=mzxn4l
精品体育,http://39.135.133.157:80/PLTV/88888888/224/3221225547/1.m3u8
